name,affiliation,homepage,scholarid,turing_award,acm_fellow,region,country,begin_time,end_time
Tamara Broderick,Massachusetts Institute of Technology,http://www.tamarabroderick.com,dPX0wQcAAAAJ,0,0,america,us,2018,2023.0
Tamara Carla Bidone,University of Utah,https://www.sci.utah.edu/people/tamarabidone.html,xdW1xscAAAAJ,0,0,america,us,2007,
Tamara Denning,University of Utah,https://www.cs.utah.edu/~tdenning,nSMS5H4AAAAJ,0,0,america,us,2009,
Tamara Silbergleit Lehman,University of Colorado Boulder,https://experts.colorado.edu/display/fisid_165649,jCEU45cAAAAJ,0,0,america,us,2010,2021.0
Tamara Sumner,University of Colorado Boulder,http://spot.colorado.edu/~sumner,NScglmAAAAAJ,0,0,america,us,2001,2023.0
Tamer Kahveci,University of Florida,http://www.cise.ufl.edu/~tamer,xG9XC2MAAAAJ,0,0,america,us,2011,2021.0
Tamer Nadeem,Virginia Commonwealth University,https://egr.vcu.edu/directory/tamer.nadeem,0ltdcO4AAAAJ,0,0,america,us,2015,2020.0
Tamás Budavári,Johns Hopkins University,https://engineering.jhu.edu/ams/faculty/tamas-budavari,VoyeryMAAAAJ,0,0,america,us,2013,2023.0
Tanmay Bhowmik,Mississippi State University,http://web.cse.msstate.edu/~tbhowmik/index.htm,pat4_roAAAAJ,0,0,america,us,2000,2019.0
Tanu Malik,DePaul University,http://www.cdm.depaul.edu/Faculty-and-Staff/Pages/faculty-info.aspx?fid=1328,ZvYwdsUAAAAJ,0,0,america,us,2016,2023.0
Tanushree Mitra,University of Washington,http://faculty.washington.edu/tmitra,pgKClXQAAAAJ,0,0,america,us,2016,2020.0
Tanzima Z. Islam,Texas State University,https://www.tanzimaislam.com,q56uneAAAAAJ,0,0,america,us,2000,2023.0
Tao Hou 0001,University of North Texas,https://tao-hou.com,cKkxsIsAAAAJ,0,0,america,us,2017,2019.0
Tao Jiang 0001,"University of California, Riverside",http://www.cs.ucr.edu/~jiang,XUhsCZwAAAAJ,0,1,america,us,2014,
Tao Ju,Washington University in St. Louis,http://www.cs.wustl.edu/~taoju,80AO9mkAAAAJ,0,0,america,us,2002,2021.0
Tao Shu,Auburn University,https://www.eng.auburn.edu/directory/tzs0058,WZyghX0AAAAJ,0,0,america,us,2012,2021.0
Tao Wang 0026,University of North Texas,https://tao-wang.com,L29tef0AAAAJ,0,0,america,us,2017,2021.0
Tapomayukh Bhattacharjee,Cornell University,http://www.tapomayukh.com,X1zsXTgAAAAJ,0,0,america,us,2018,2020.0
Tapti Palit,"University of California, Davis",https://cs.ucdavis.edu/people/tapti-palit,lJqQKlQAAAAJ,0,0,america,us,2004,2022.0
Tara Javidi,"University of California, San Diego",https://tjavidi.eng.ucsd.edu,G5Sg9DEAAAAJ,0,0,america,us,2005,2019.0
Taskin Padir,Northeastern University,https://www.khoury.northeastern.edu/people/taskin-padir,7QCFyaYAAAAJ,0,0,america,us,2013,2020.0
Tatsunori B. Hashimoto,Stanford University,https://thashim.github.io,5ygiTwsAAAAJ,0,0,america,us,2009,2022.0
Tauhidur Rahman,"University of California, San Diego",https://www.tauhidurrahman.com,mc9BzYwAAAAJ,0,0,america,us,2014,2022.0
Taylor Berg-Kirkpatrick,"University of California, San Diego",http://cseweb.ucsd.edu/~tberg,mN6_BKAAAAAJ,0,0,america,us,2004,2023.0
Taylor T. Johnson,Vanderbilt University,http://www.TaylorTJohnson.com,MdTkXNYAAAAJ,0,0,america,us,2005,2021.0
Te-Yen Wu,Florida State University,http://teyenwu.com,TMrlaiUAAAAJ,0,0,america,us,2004,2022.0
Ted Herman,University of Iowa,http://homepage.cs.uiowa.edu/~herman,89vejUwAAAAJ,0,0,america,us,2018,2022.0
Tegan Brennan,Stevens Institute of Technology,https://web.stevens.edu/facultyprofile/?id=2427,8eatomMAAAAJ,0,0,america,us,2003,
Tejasvi Anand,Oregon State University,http://eecs.oregonstate.edu/people/anand-tejasvi,CKVSMxcAAAAJ,0,0,america,us,2009,2021.0
Temiloluwa Prioleau,Dartmouth College,https://www.t-prioleau.com,D0YdmxwAAAAJ,0,0,america,us,2003,2019.0
Temuulen Sankey,Northern Arizona University,https://nau.edu/cefns/natsci/seses/faculty/teki-sankey,3zszVGYAAAAJ,0,0,america,us,2001,2021.0
Tengyu Ma 0001,Stanford University,http://ai.stanford.edu/~tengyuma,i38QlUwAAAAJ,0,0,america,us,2003,2020.0
Teofilo F. Gonzalez,"University of California, Santa Barbara",http://www.cs.ucsb.edu/~teo,bCTAqq4AAAAJ,0,0,america,us,2004,2020.0
Terrence J. Sejnowski,"University of California, San Diego",http://biology.ucsd.edu/research/faculty/tsejnowski,m1qAiOUAAAAJ,0,0,america,us,2005,
Tesca Fitzgerald,Yale University,https://cpsc.yale.edu/people/tesca-fitzgerald,UTmj6K4AAAAJ,0,0,america,us,2012,2020.0
Tess Tanenbaum,"University of California, Irvine",http://tess.thegeekmovement.com,hiCKhpkAAAAJ,0,0,america,us,2016,
Tevfik Bultan,"University of California, Santa Barbara",http://www.cs.ucsb.edu/~bultan,eq4egiwAAAAJ,0,0,america,us,2007,2021.0
Thad Starner,Georgia Institute of Technology,http://www.cc.gatech.edu/home/thad,qr8Vo9IAAAAJ,0,0,america,us,2018,2021.0
Thang Hoang,Virginia Tech,https://website.cs.vt.edu/people/faculty/thang-hoang.html,VCjqqogAAAAJ,0,0,america,us,2005,
Thang N. Dinh,Virginia Commonwealth University,http://www.people.vcu.edu/~tndinh,M5W9tuUAAAAJ,0,0,america,us,2012,2020.0
Thanh Hong Nguyen,University of Oregon,https://ix.cs.uoregon.edu/~thanhhng,6fpZnQIAAAAJ,0,0,america,us,2000,2020.0
ThanhVu Nguyen,George Mason University,https://nguyenthanhvuh.github.io,TLcVQ-MAAAAJ,0,0,america,us,2000,2020.0
Theodora Chaspari,University of Colorado Boulder,https://www.colorado.edu/cs/theodora-chaspari,po1Qa-MAAAAJ,0,0,america,us,2000,2023.0
Theodore Kim,Yale University,https://cpsc.yale.edu/people/theodore-kim,lZnLhCcAAAAJ,0,0,america,us,2014,2019.0
Theodore P. Pavlic,Arizona State University,https://search.asu.edu/profile/1995237,UAmGg-cAAAAJ,0,0,america,us,2009,2019.0
Theophilus Benson,Brown University,https://users.cs.duke.edu/~tbenson,55B-xqUAAAAJ,0,0,america,us,2013,2019.0
Thiab R. Taha,University of Georgia,http://cobweb.cs.uga.edu/~thiab,K1c26H0AAAAJ,0,0,america,us,2001,2022.0
Thien Huu Nguyen,University of Oregon,http://ix.cs.uoregon.edu/~thien,Da2FhegAAAAJ,0,0,america,us,2018,2021.0
Thinh Nguyen,Oregon State University,http://eecs.oregonstate.edu/people/nguyen-thinh,9flSED8AAAAJ,0,0,america,us,2009,
Thirimachos Bourlai,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/thirimachos-bourlai,vBn6I3sAAAAJ,0,0,america,us,2017,2022.0
Thomas C. Eskridge,Florida Institute of Technology,http://fit.academia.edu/ThomasCEskridge,ViQDZUkAAAAJ,0,0,america,us,2002,2019.0
Thomas Courtade,"University of California, Berkeley",https://people.eecs.berkeley.edu/~courtade,xRmmtzIAAAAJ,0,0,america,us,2009,2019.0
Thomas D. LaToza,George Mason University,https://cs.gmu.edu/~tlatoza,200KNLAAAAAJ,0,0,america,us,2013,
Thomas E. Anderson,University of Washington,http://www.cs.washington.edu/people/faculty/tom,MYqlcPgAAAAJ,0,1,america,us,2007,2020.0
Thomas F. Stahovich,"University of California, Riverside",https://smarttools.engr.ucr.edu,uRJtCOwAAAAJ,0,0,america,us,2001,2021.0
Thomas Girke,"University of California, Riverside",http://girke.bioinformatics.ucr.edu,QjoDLv4AAAAJ,0,0,america,us,2016,2023.0
Thomas Hartvigsen,University of Virginia,https://www.tomhartvigsen.com,rIjeeRsAAAAJ,0,0,america,us,2016,
Thomas L. Griffiths 0001,Princeton University,https://cocosci.princeton.edu/tom/index.php,UAwKvEsAAAAJ,0,0,america,us,2017,2019.0
Thomas LeBlanc,University of Miami,http://welcome.miami.edu/about-um/university-leadership/officers/thomas-leblanc/index.html,w9AzbYwAAAAJ,0,0,america,us,2004,2022.0
Thomas M. Conte,Georgia Institute of Technology,https://www.ece.gatech.edu/faculty-staff-directory/thomas-m-conte,FzBDS4gAAAAJ,0,0,america,us,2018,2023.0
Thomas M. Howard,University of Rochester,http://www.ece.rochester.edu/people/faculty/howard_tom,IvuuU14AAAAJ,0,0,america,us,2006,2023.0
Thomas P. Hayes,University of New Mexico,https://www.cs.unm.edu/~hayes,RsicLQsAAAAJ,0,0,america,us,2010,2021.0
Thomas Peters,University of Connecticut,http://www.engr.uconn.edu/~tpeters,krcH9ZQAAAAJ,0,0,america,us,2011,2020.0
Thomas Plötz,Georgia Institute of Technology,https://www.cc.gatech.edu/people/thomas-ploetz,kM95eWgAAAAJ,0,0,america,us,2001,2020.0
Thomas R. Fischer,Washington State University,http://www.eecs.wsu.edu/~fischer,S76z6YoAAAAJ,0,0,america,us,2011,
Thomas R. Ioerger,Texas A&M University,http://faculty.cs.tamu.edu/ioerger,OfcXtoIAAAAJ,0,0,america,us,2005,2019.0
Thomas Ristenpart [Tech],Cornell University,http://tech.cornell.edu/people/thomas-ristenpart,MGVrVSIAAAAJ,0,0,america,us,2000,2021.0
Thomas Rothvoß,University of Washington,https://www.math.washington.edu/~rothvoss,Ad-hkLEAAAAJ,0,0,america,us,2018,
Thomas Schmid 0002,University of Utah,https://faculty.utah.edu/u0729347-Thomas_Schmid/biography/index.hml,puOEoqoAAAAJ,0,0,america,us,2005,2022.0
Thomas Schwarz,"University of California, Santa Cruz",http://www.ssrc.ucsc.edu/person/tschwarz.html,BF_pzdoAAAAJ,0,0,america,us,2004,2022.0
Thomas Serre,Brown University,https://serre-lab.clps.brown.edu/person/thomas-serre,kZlPW4wAAAAJ,0,0,america,us,2012,2019.0
Thomas Shrimpton,University of Florida,https://cise.ufl.edu/~teshrim,2Nz2U0kAAAAJ,0,0,america,us,2015,2021.0
Thomas Vidick,California Institute of Technology,http://cms.caltech.edu/~vidick,IGDs4HwAAAAJ,0,0,america,us,2016,2022.0
Thomas W. Price,North Carolina State University,https://people.engr.ncsu.edu/twprice/website,v6zJ_8cAAAAJ,0,0,america,us,2002,2022.0
Thomas W. Sederberg,Brigham Young University,https://cs.byu.edu/faculty/tom,mveYvw8AAAAJ,0,0,america,us,2012,2023.0
Thomas Wies,New York University,http://cs.nyu.edu/wies,5kOI3XwAAAAJ,0,0,america,us,2010,2020.0
Thorsten Joachims,Cornell University,http://www.cs.cornell.edu/people/tj,5tk1PV8AAAAJ,0,1,america,us,2017,2019.0
Tian Guo 0001,Worcester Polytechnic Institute,https://web.cs.wpi.edu/~tian,vDzUD84AAAAJ,0,0,america,us,2001,2021.0
Tian Han 0001,Stevens Institute of Technology,https://hthth0801.github.io,Qtvu5t4AAAAJ,0,0,america,us,2005,2023.0
Tian Li 0005,University of Chicago,https://cs.uchicago.edu/people/tian-li,8JWoJrAAAAAJ,0,0,america,us,2006,2021.0
Tianbao Yang,Texas A&M University,http://people.tamu.edu/~tianbao-yang,BCxFU0EAAAAJ,0,0,america,us,2011,2020.0
Tianfan Fu,Rensselaer Polytechnic Institute,https://futianfan.github.io,KPQ49w4AAAAJ,0,0,america,us,2018,2022.0
Tianhao Wang 0001,University of Virginia,https://tianhao.wang,TkgyXGwAAAAJ,0,0,america,us,2018,2021.0
Tianming Liu 0001,University of Georgia,http://cobweb.cs.uga.edu/~tliu,92RPXm0AAAAJ,0,0,america,us,2018,2019.0
Tianqi Chen 0001,Carnegie Mellon University,https://tqchen.com,7nlvOMQAAAAJ,0,0,america,us,2011,2019.0
Tianxi Ji,Texas Tech University,http://www.myweb.ttu.edu/tiji,oWXZWPoAAAAJ,0,0,america,us,2014,2021.0
Tianxing Li 0001,Michigan State University,http://cse.msu.edu/~litianx2,fsnA2skAAAAJ,0,0,america,us,2014,2023.0
Tianyu Jiang,University of Cincinnati,https://researchdirectory.uc.edu/p/jiangt,c9cpQeAAAAAJ,0,0,america,us,2006,2020.0
Tianyun Zhang,Cleveland State University,http://cis.csuohio.edu/~t.zhang,DpeIOjEAAAAJ,0,0,america,us,2007,2020.0
Tiffani L. Williams,Texas A&M University,http://faculty.cs.tamu.edu/tlw,HVQT4cAAAAAJ,0,0,america,us,2007,2019.0
Tiffany Bao,Arizona State University,https://www.tiffanybao.com,mOraMN8AAAAJ,0,0,america,us,2001,2023.0
Tiffany Barnes,North Carolina State University,https://www.csc.ncsu.edu/people/tmbarnes,2hemeGMAAAAJ,0,0,america,us,2013,2022.0
Tiffany D. Do,Drexel University,https://drexel.edu/cci/about/directory/D/Do-Tiffany-D,91XQQMkAAAAJ,0,0,america,us,2017,2020.0
Tijana Milenkovic,University of Notre Dame,http://www3.nd.edu/~tmilenko,QrS2y5sAAAAJ,0,0,america,us,2008,2020.0
Tim Althoff,University of Washington,http://www.timalthoff.com,yc4nBNgAAAAJ,0,0,america,us,2015,2023.0
Tim Menzies,North Carolina State University,http://menzies.us,7htTUTgmLtUC,0,0,america,us,2010,2022.0
Tim Weninger,University of Notre Dame,https://www3.nd.edu/~tweninge,V1js0MUAAAAJ,0,0,america,us,2001,2023.0
Timothy A. Davis 0001,Texas A&M University,http://faculty.cse.tamu.edu/davis,v6zfjqMAAAAJ,0,1,america,us,2000,
Timothy J. Hickey,Brandeis University,http://www.cs.brandeis.edu/~tim,APFVA6sAAAAJ,0,0,america,us,2012,2021.0
Timothy L. Andersen,Boise State University,http://cs.boisestate.edu/~tim,mTErwxgAAAAJ,0,0,america,us,2006,2023.0
Timothy Roughgarden,Columbia University,http://timroughgarden.org,0lcJYs8AAAAJ,0,0,america,us,2013,2023.0
Timothy Sherwood,"University of California, Santa Barbara",https://www.cs.ucsb.edu/~sherwood,nLuHfy4AAAAJ,0,1,america,us,2003,2020.0
Timothy W. Bickmore,Northeastern University,http://www.ccs.neu.edu/home/bickmore,x9kzObUAAAAJ,0,0,america,us,2013,2022.0
Timothy Wood 0001,George Washington University,https://www.seas.gwu.edu/timothy-wood,gZnLi9sAAAAJ,0,0,america,us,2016,
Tina Eliassi-Rad,Northeastern University,http://www.ccis.northeastern.edu/people/tina-eliassi-rad,TXb5Ym8AAAAJ,0,0,america,us,2004,2021.0
Tingting Yu,University of Cincinnati,https://homepages.uc.edu/~tyu,vcg-v-IAAAAJ,0,0,america,us,2008,2022.0
Tirthak Patel,Rice University,https://profiles.rice.edu/faculty/tirthak-patel,tHR-61EAAAAJ,0,0,america,us,2015,2022.0
Tirtharaj Dash,"University of California, San Diego",https://tirtharajdash.github.io,ktISUUIAAAAJ,0,0,america,us,2018,
Tobias Höllerer,"University of California, Santa Barbara",http://www.cs.ucsb.edu/~holl,008lr2cAAAAJ,0,0,america,us,2006,2023.0
Tobin Isaac,Georgia Institute of Technology,http://triquadtethex.org,SpDPpqgAAAAJ,0,0,america,us,2009,2020.0
Toby Jia-Jun Li,University of Notre Dame,https://cse.nd.edu/faculty/toby-jia-jun-li,qCUO0kAAAAJ,0,0,america,us,2000,2021.0
Todd A. Brun,University of Southern California,http://www-bcf.usc.edu/~tbrun,0WBCi1AAAAAJ,0,0,america,us,2006,2022.0
Todd A. Proebsting,University of Arizona,http://proebsting.cs.arizona.edu,pWZ7c4MAAAAJ,0,0,america,us,2010,2020.0
Todd C. Mowry,Carnegie Mellon University,http://www.cs.cmu.edu/~tcm,MYsIXF4AAAAJ,0,1,america,us,2003,2022.0
Todd D. Millstein,"University of California, Los Angeles",http://www.cs.ucla.edu/~todd,u_tOExoAAAAJ,0,0,america,us,2008,2020.0
Todd F. Dupont,University of Chicago,http://people.cs.uchicago.edu/~dupont,BCRISEEAAAAJ,0,0,america,us,2002,2020.0
Todd J. Treangen,Rice University,https://sites.google.com/view/treangen/home,N5irv88AAAAJ,0,0,america,us,2015,2020.0
Tolga Tasdizen,University of Utah,http://www.sci.utah.edu/~tolga,qcydYi8AAAAJ,0,0,america,us,2012,2020.0
Tom Henderson,University of Utah,http://www.cs.utah.edu/~tch,khCvByoAAAAJ,0,0,america,us,2001,
Tom M. Mitchell,Carnegie Mellon University,http://www.cs.cmu.edu/~tom,_ZVyA_gAAAAJ,0,0,america,us,2004,2023.0
Tom Yeh,University of Colorado Boulder,http://tomyeh.info,mDNhPjAAAAAJ,0,0,america,us,2016,2021.0
Tomasz Arodz,Virginia Commonwealth University,http://www.people.vcu.edu/~tarodz,UXlsAbwAAAAJ,0,0,america,us,2008,2019.0
Tomás Cerný,Baylor University,http://cs.baylor.edu/~cerny,iBX2zM4AAAAJ,0,0,america,us,2013,2019.0
Tong Geng,University of Rochester,https://www.tonytgeng.com,1B_nk28AAAAJ,0,0,america,us,2016,
Tong Shu,University of North Texas,https://computerscience.engineering.unt.edu/people/faculty/tong-shu,UzhVWU0AAAAJ,0,0,america,us,2000,2020.0
Tony Givargis,"University of California, Irvine",https://www.ics.uci.edu/~givargis,bt2wk9EAAAAJ,0,0,america,us,2018,2019.0
Tony Jebara,Columbia University,http://www.cs.columbia.edu/~jebara,Dn_qYK8AAAAJ,0,0,america,us,2002,
Tony Nowatzki,"University of California, Los Angeles",http://www.cs.ucla.edu/~tjn,1hLMcNsAAAAJ,0,0,america,us,2003,2021.0
Tony R. Martinez,Brigham Young University,http://axon.cs.byu.edu/~martinez,R1JyT9AAAAAJ,0,0,america,us,2013,2023.0
Torsten Suel,New York University,http://engineering.nyu.edu/~suel,eQUn8ugAAAAJ,0,0,america,us,2002,2022.0
Tracey Ho,California Institute of Technology,http://www.its.caltech.edu/~tho,bI2zeOUAAAAJ,0,0,america,us,2011,
Tracy Camp,Colorado School of Mines,http://www.mines.edu/~tcamp,8TyIlFgAAAAJ,0,1,america,us,2011,2020.0
Tran Cao Son,New Mexico State University,http://www.cs.nmsu.edu/~tson,7jKj_NcAAAAJ,0,0,america,us,2010,2019.0
Travis D. Breaux,Carnegie Mellon University,https://www.cs.cmu.edu/~breaux,SjiG_ZsAAAAJ,0,0,america,us,2009,2021.0
Travis J. Desell,Rochester Institute of Technology,http://http://tdesell.cs.und.edu,K9xdZDkAAAAJ,0,0,america,us,2009,2020.0
Trent Jaeger,"University of California, Riverside",http://www.trentjaeger.com,JS8aznIAAAAJ,0,1,america,us,2008,2023.0
Trevor Darrell,"University of California, Berkeley",https://people.eecs.berkeley.edu/~trevor,bh-uRFMAAAAJ,0,0,america,us,2016,
Trilce Estrada,University of New Mexico,http://www.cs.unm.edu/~estrada/trilce/pmwiki.php,pwzksPcAAAAJ,0,0,america,us,2005,2022.0
Trinabh Gupta,"University of California, Santa Barbara",https://www.cs.ucsb.edu/~trinabh,U37HVOcAAAAJ,0,0,america,us,2008,2022.0
Trong Nghia Hoang,Washington State University,https://school.eecs.wsu.edu/faculty/profile/?nid=trongnghia.hoang,E-kZZeQAAAAJ,0,0,america,us,2010,2020.0
Truong Nghiem,Northern Arizona University,https://nau.edu/siccs/faculty,ELMp9FMAAAAJ,0,0,america,us,2006,2019.0
Tsu-Jae King Liu,"University of California, Berkeley",https://www.eecs.berkeley.edu/~tking,lMUmE_UAAAAJ,0,0,america,us,2000,
Tu Vu,Virginia Tech,https://tuvllms.github.io,tOevwEEAAAAJ,0,0,america,us,2009,
Tuan M. V. Le,New Mexico State University,https://sites.google.com/site/vmtuanle,dkt80HIAAAAJ,0,0,america,us,2015,2019.0
Tucker Hermans,University of Utah,http://www.cs.utah.edu/~thermans,VbMNUXoAAAAJ,0,0,america,us,2004,2020.0
Tucker R. Balch,Georgia Institute of Technology,http://www.cc.gatech.edu/home/tucker,jM1cT4QAAAAJ,0,0,america,us,2015,2020.0
Tuo Zhao,Georgia Institute of Technology,https://www2.isye.gatech.edu/~tzhao80,EJXN6tYAAAAJ,0,0,america,us,2007,2019.0
Tuomas Sandholm,Carnegie Mellon University,http://www.cs.cmu.edu/~sandholm,0DpK1EMAAAAJ,0,1,america,us,2014,2020.0
Turgay Korkmaz,University of Texas at San Antonio,http://www.cs.utsa.edu/~korkmaz,yBuIVfIAAAAJ,0,0,america,us,2005,2022.0
Tushar Krishna,Georgia Institute of Technology,http://tusharkrishna.ece.gatech.edu,P__ztgcAAAAJ,0,0,america,us,2013,2020.0
Tyler Derr,Vanderbilt University,https://tylersnetwork.github.io,et6IhFcAAAAJ,0,0,america,us,2011,2023.0
Tyler Moore 0001,University of Tulsa,https://tylermoore.ens.utulsa.edu,JtTsVAkAAAAJ,0,0,america,us,2003,2021.0
Tyler Sorensen 0001,"University of California, Santa Cruz",https://users.soe.ucsc.edu/~tsorensen,Ax7ebzoAAAAJ,0,0,america,us,2001,2020.0
Tzu-Mao Li,"University of California, San Diego",https://people.csail.mit.edu/tzumao,Y7MCOdYAAAAJ,0,0,america,us,2010,2022.0
Ubbo Visser,University of Miami,http://www.cs.miami.edu/~visser,qTIlMmYAAAAJ,0,0,america,us,2005,2023.0
Ulugbek Kamilov,Washington University in St. Louis,https://sites.wustl.edu/cigwww,3qYUSDwAAAAJ,0,0,america,us,2012,2020.0
Umakishore Ramachandran,Georgia Institute of Technology,http://www.cc.gatech.edu/~rama,J1tqbNAAAAAJ,0,0,america,us,2005,
Umar Iqbal 0002,Washington University in St. Louis,https://engineering.wustl.edu/faculty/Umar-Iqbal.html,K1GBN0MAAAAJ,0,0,america,us,2013,2023.0
Umut A. Acar,Carnegie Mellon University,http://www.umut-acar.org,wJ4NywgAAAAJ,0,0,america,us,2012,2021.0
Upulee Kanewala,Montana State University,https://www.cs.montana.edu/directory/1812043/upulee-kanewala,WIG-usAAAAAJ,0,0,america,us,2013,2021.0
V. S. Subrahmanian,Northwestern University,https://www.mccormick.northwestern.edu/research-faculty/directory/profiles/subrahmanian-vs.html,PLt9wB8AAAAJ,0,0,america,us,2014,2020.0
Vagelis Hristidis,"University of California, Riverside",http://www.cs.ucr.edu/~vagelis,nKR2tGvMLFMC,0,0,america,us,2018,2021.0
Vaggos Chatziafratis,"University of California, Santa Cruz",https://cs.stanford.edu/~vaggos,FjCVRKkAAAAJ,0,0,america,us,2018,2022.0
Vaibhav V. Unhelkar,Rice University,https://unhelkar.github.io/index.html,A6j9ikkAAAAJ,0,0,america,us,2015,2022.0
Vaidy S. Sunderam,Emory University,https://cs.emory.edu/~vss,6k7bp8IAAAAJ,0,0,america,us,2018,2021.0
Valerie Taylor 0001,Texas A&M University,https://engineering.tamu.edu/cse/people/vtaylor,UUWrt60AAAAJ,0,0,america,us,2011,2021.0
Valerio Pascucci,University of Utah,http://www.pascucci.org,Wh-qjBsAAAAJ,0,0,america,us,2003,2020.0
Vangelis Metsis,Texas State University,http://cs.txstate.edu/~v_m137,7hDSfoQAAAAJ,0,0,america,us,2004,2020.0
Varsha Dhani,Rochester Institute of Technology,https://www.rit.edu/directory/vxdvcs-varsha-dani,qA3IkiwAAAAJ,0,0,america,us,2015,2023.0
Varun Mishra 0001,Northeastern University,https://khoury.northeastern.edu/~varun,2tP2D7MAAAAJ,0,0,america,us,2000,
Varun Shankar,University of Utah,https://users.cs.utah.edu/~shankar,goYJXTsAAAAJ,0,0,america,us,2014,2023.0
Vasile Rus,University of Memphis,https://www.memphis.edu/cs/people/faculty_pages/vasile-rus.php,k8jqnc8AAAAJ,0,0,america,us,2007,2022.0
Vasileios P. Kemerlis,Brown University,https://cs.brown.edu/~vpk,tkb2YWQAAAAJ,0,0,america,us,2014,2023.0
Vasiliki Kalavri,Boston University,http://people.inf.ethz.ch/kalavriv,8VMnu5IAAAAJ,0,0,america,us,2001,2019.0
Vasilis Gkatzelis,Drexel University,https://www.cs.drexel.edu/~gkatz,0VBRRRoAAAAJ,0,0,america,us,2012,2023.0
Vassilis J. Tsotras,"University of California, Riverside",http://www.cs.ucr.edu/~tsotras,fUTN90MAAAAJ,0,0,america,us,2010,2022.0
Vatsal Sharan,University of Southern California,http://web.stanford.edu/~vsharan,Ize17HEAAAAJ,0,0,america,us,2007,2020.0
Venera Arnaoudova,Washington State University,http://www.veneraarnaoudova.com,PnqiKhgAAAAJ,0,0,america,us,2004,2019.0
Venkata Gandikota,Syracuse University,https://sites.google.com/view/gvenkata,4u-2hcwAAAAJ,0,0,america,us,2002,2019.0
Venkata Yaramasu,Northern Arizona University,https://nau.edu/siccs/faculty/venkata-yaramasu,9WeLp14AAAAJ,0,0,america,us,2017,2023.0
Venkatesan Guruswami,"University of California, Berkeley",https://people.eecs.berkeley.edu/~venkatg,Es6jE1kAAAAJ,0,1,america,us,2002,2022.0
Venkatesh Akella,"University of California, Davis",https://www.ece.ucdavis.edu/~akella,onJXki0AAAAJ,0,0,america,us,2016,2019.0
Venkatesh Prasad Ranganath,Kansas State University,http://people.cis.ksu.edu/~rvprasad,efsT3ykAAAAJ,0,0,america,us,2002,2019.0
Venkatesh Saligrama,Boston University,https://www.bu.edu/eng/profile/venkatesh-saligrama,S4z3uzMAAAAJ,0,0,america,us,2006,2019.0
Vern Paxson,"University of California, Berkeley",http://www.icir.org/vern,HvwPRJ0AAAAJ,0,1,america,us,2012,2019.0
Vernelle A. A. Noel,Georgia Institute of Technology,https://vaanoel.com,zQLGmhcAAAAJ,0,0,america,us,2018,2020.0
Veronica Cateté,North Carolina State University,https://www.csc.ncsu.edu/people/vmcatete,TxIMXZoAAAAJ,0,0,america,us,2016,2023.0
Viacheslav Fofanov,Northern Arizona University,https://nau.edu/siccs/faculty/viacheslav-fofanov,FzbNWs4AAAAJ,0,0,america,us,2000,2019.0
Vicente Ordonez,Rice University,https://profiles.rice.edu/faculty/vicente-ordonez-roman,TtA_j4YAAAAJ,0,0,america,us,2000,2022.0
Vicki Allan,Utah State University,https://cs.usu.edu/people/faculty/allan-vicki,GkiodTgAAAAJ,0,0,america,us,2000,2023.0
Vicki L. Hanson,Rochester Institute of Technology,https://vickihanson.org,my5lwzIAAAAJ,0,1,america,us,2003,2022.0
Victor B. Zordan,Clemson University,http://www.cs.ucr.edu/~vbz,NyY8ztoAAAAJ,0,0,america,us,2000,2019.0
Victor Fragoso,West Virginia University,https://www.statler.wvu.edu/faculty-staff/faculty/victor-fragoso,7XBDDigAAAAJ,0,0,america,us,2017,2022.0
Victor S. Frost,University of Kansas,http://www.ittc.ku.edu/~frost,0E00iT0AAAAJ,0,0,america,us,2009,2020.0
Victor Veitch,University of Chicago,http://victorveitch.com,xkn_XZgAAAAJ,0,0,america,us,2002,2021.0
Victor Vianu,"University of California, San Diego",https://cseweb.ucsd.edu/~vianu,CK_GLC8AAAAJ,0,1,america,us,2017,2020.0
Victor Zue,Massachusetts Institute of Technology,https://www.csail.mit.edu/user/1522,uvsx5WUAAAAJ,0,0,america,us,2000,2021.0
Viet Tung Hoang,Florida State University,http://www.cs.fsu.edu/~tvhoang,ggcCMuIAAAAJ,0,0,america,us,2004,2019.0
Vignesh Narayanan,University of South Carolina,https://vigsnar.github.io,IXy6vzsAAAAJ,0,0,america,us,2009,2023.0
Vijay Chidambaram,University of Texas at Austin,http://www.cs.utexas.edu/~vijay,KlpusxAAAAAJ,0,0,america,us,2007,2019.0
Vijay Ganesh,Georgia Institute of Technology,https://vganesh1.github.io,YP23eR0AAAAJ,0,0,america,us,2011,2022.0
Vijay Kumar 0001,University of Pennsylvania,http://www.kumarrobotics.org,h6h5FdoAAAAJ,0,0,america,us,2010,2020.0
Vijay Nagarajan,University of Utah,https://users.cs.utah.edu/~vijay,xQYIFX0AAAAJ,0,0,america,us,2009,
Vijaya Ramachandran,University of Texas at Austin,https://www.cs.utexas.edu/~vlr,thajK3gAAAAJ,0,0,america,us,2012,2023.0
Vikas Ashok,Old Dominion University,https://www.cs.odu.edu/~vashok,Of8dNP0AAAAJ,0,0,america,us,2009,2019.0
